Distance_(pixels),Gray_Value
1161,16.0278
1162,16.1597
1163,16.1319
1164,16.1181
1165,16.2639
1166,16.4653
1167,16.5486
1168,16.6736
1169,16.9236
1170,17.0625
1171,17.1458
1172,17.2153
1173,17.2569
1174,17.6111
1175,17.7847
1176,18.0000
1177,18.0278
1178,18.4236
1179,18.4861
1180,18.7778
1181,19.2917
1182,19.3819
1183,19.6528
1184,20.0903
1185,20.2431
1186,20.5903
1187,21.0694
1188,21.3750
1189,21.6181
1190,22.0625
1191,22.3958
1192,22.5417
1193,23.0278
1194,23.6250
1195,24.0903
1196,24.4931
1197,25.0347
1198,25.4236
1199,26.0347
1200,26.6250
1201,27.3333
1202,27.9722
1203,28.6042
1204,29.2153
1205,29.9792
1206,30.8611
1207,31.4167
1208,32.1736
1209,33.1181
1210,34.1389
1211,35.0208
1212,35.8750
1213,37.1667
1214,37.9931
1215,39.1042
1216,40.1042
1217,41.3750
1218,42.5764
1219,44.1250
1220,45.8264
1221,47.1806
1222,48.7847
1223,50.5903
1224,52.0139
1225,53.8333
1226,55.3333
1227,57.4236
1228,59.3194
1229,61.2639
1230,63.4583
1231,65.4097
1232,68.1042
1233,70.4583
1234,72.9375
1235,76.1181
1236,77.0278
1237,78.7778
1238,80.7917
1239,82.5069
1240,83.9514
1241,85.5069
1242,86.8542
1243,88.2292
1244,89.4861
1245,90.5347
1246,91.7778
1247,92.8542
1248,93.6806
1249,94.1181
1250,95.0278
1251,95.7917
1252,96.3889
1253,96.8819
1254,97.3958
1255,97.7153
1256,98.0347
1257,98.1597
1258,98.3819
1259,98.4167
1260,98.1597
1261,98.0972
1262,97.8333
1263,97.4583
1264,97.0278
1265,96.4722
1266,95.7292
1267,94.5833
1268,93.5972
1269,92.7569
1270,91.7708
1271,90.3194
1272,89.2917
1273,87.5903
1274,86.1181
1275,84.3194
1276,82.7708
1277,81.1111
1278,79.1528
1279,77.2083
1280,74.8403
1281,72.4583
1282,69.8542
1283,66.6597
1284,63.6528
1285,60.3264
1286,57.4653
1287,54.6458
1288,52.3681
1289,50.2778
1290,48.2778
1291,46.4306
1292,44.5625
1293,43.1319
1294,41.5417
1295,39.9444
1296,39.0694
1297,37.7014
1298,36.5972
1299,35.2500
1300,34.4167
1301,33.3889
1302,32.2917
1303,31.3958
1304,30.3542
1305,29.4583
1306,28.9236
1307,28.2431
1308,27.3542
1309,26.8056
1310,26.4028
1311,25.5556
1312,25.2222
1313,24.8611
1314,24.3125
1315,24.0694
1316,23.6042
1317,23.2500
1318,22.7986
1319,22.3472
1320,22.1736
1321,21.7083
1322,21.2847
1323,21.0208
1324,20.5417
