Distance_(pixels),Gray_Value
1866,11.5098
1867,11.5490
1868,11.7353
1869,11.6520
1870,11.7157
1871,11.6422
1872,11.7010
1873,11.9755
1874,11.9559
1875,11.8873
1876,12.1471
1877,12.1863
1878,12.2255
1879,12.2794
1880,12.5147
1881,12.4902
1882,12.6961
1883,12.6912
1884,12.8039
1885,12.8873
1886,13.0588
1887,13.1667
1888,13.4559
1889,13.2206
1890,13.6127
1891,13.6275
1892,14.0245
1893,14.0931
1894,14.3578
1895,14.5049
1896,14.6716
1897,14.8431
1898,15.0000
1899,15.4608
1900,15.5147
1901,15.7892
1902,16.0245
1903,16.3873
1904,16.6127
1905,16.8676
1906,17.3824
1907,17.6961
1908,17.7206
1909,18.4069
1910,18.7255
1911,19.1176
1912,19.6275
1913,20.1961
1914,20.6863
1915,20.9755
1916,21.5294
1917,22.2696
1918,22.7647
1919,23.2892
1920,23.8333
1921,24.4706
1922,25.2451
1923,25.9314
1924,26.6912
1925,27.3529
1926,28.3284
1927,29.1127
1928,30.2157
1929,30.9951
1930,32.1961
1931,33.5343
1932,34.6912
1933,35.8627
1934,37.4216
1935,39.0637
1936,40.7843
1937,42.7402
1938,44.2892
1939,45.4559
1940,46.8382
1941,48.0539
1942,49.4069
1943,50.8382
1944,52.0833
1945,53.6029
1946,54.8578
1947,56.2843
1948,57.5735
1949,59.0147
1950,60.4363
1951,62.1863
1952,63.5049
1953,65.0784
1954,66.4706
1955,67.8971
1956,69.6127
1957,71.1912
1958,72.6471
1959,73.9853
1960,75.6127
1961,76.6716
1962,77.9461
1963,79.1324
1964,80.2696
1965,81.0343
1966,81.9363
1967,82.8676
1968,83.3774
1969,83.9167
1970,84.0000
1971,84.3873
1972,84.3186
1973,84.1029
1974,83.6520
1975,83.3333
1976,82.8627
1977,81.8529
1978,80.8922
1979,79.8480
1980,78.8922
1981,77.4167
1982,75.9167
1983,74.4216
1984,72.8774
1985,71.4167
1986,70.2353
1987,68.4314
1988,67.2941
1989,65.7941
1990,64.4559
1991,62.9314
1992,61.4951
1993,60.1961
1994,58.8186
1995,57.5980
1996,56.4167
1997,55.2598
1998,53.8235
1999,52.6569
2000,51.4755
2001,50.1471
2002,48.9020
2003,47.7647
2004,46.4755
2005,44.6765
2006,42.8235
2007,40.8039
2008,39.7108
2009,37.8431
2010,36.5833
2011,34.8137
2012,33.7451
2013,32.6127
2014,31.4069
2015,30.6618
2016,29.5000
2017,28.4706
2018,27.7794
2019,26.7990
2020,26.3235
2021,25.4167
2022,24.9902
2023,24.3088
2024,23.6618
2025,22.9559
2026,22.4951
2027,22.0245
2028,21.4657
2029,20.9657
2030,20.5784
2031,19.8775
2032,19.4657
2033,19.0833
2034,18.9559
2035,18.4804
2036,18.2451
2037,17.8039
2038,17.5245
2039,17.3480
2040,17.0441
2041,16.7843
2042,16.5147
2043,16.1324
2044,16.0147
2045,15.7598
2046,15.3382
2047,15.3088
2048,15.0637
2049,14.7696
2050,14.6029
2051,14.5000
2052,14.3922
2053,14.1275
2054,14.0294
2055,13.8235
2056,13.7843
2057,13.5196
2058,13.4363
2059,13.1814
2060,13.1961
2061,13.0735
2062,12.9853
2063,12.8627
2064,12.6373
2065,12.5049
2066,12.5686
2067,12.5196
2068,12.5000
2069,12.3333
2070,12.2647
2071,12.1716
2072,12.2304
2073,12.3480
2074,11.9363
2075,11.9951
2076,11.8775
2077,11.8578
2078,11.7696
2079,11.7402
2080,11.7696
2081,11.6716
2082,11.6569
2083,11.6127
2084,11.5588
2085,11.5245
2086,11.4657
2087,11.2941
2088,11.3039
2089,11.2794
2090,11.1912
2091,11.1667
2092,11.2647
2093,11.2353
2094,11.2843
2095,11.0931
2096,11.0980
2097,11.2255
2098,11.0637
2099,11.1520
2100,11.1176
2101,11.1912
2102,11.1863
2103,11.1520
2104,11.2010
2105,11.0882
2106,11.1373
2107,11.2010
2108,11.1324
2109,11.2157
2110,11.3088
2111,11.3529
2112,11.4363
2113,11.3775
2114,11.4755
2115,11.4069
2116,11.6471
2117,11.6716
2118,11.7451
2119,11.7500
2120,11.7990
2121,11.9314
2122,12.0196
2123,12.1716
2124,12.2647
2125,12.3824
2126,12.4118
2127,12.5588
2128,12.6275
2129,12.7794
2130,12.9412
2131,13.0147
2132,13.2402
2133,13.3725
2134,13.5343
2135,13.7402
2136,13.8922
2137,14.0245
2138,14.1422
2139,14.4412
2140,14.5490
2141,14.7059
2142,14.9902
2143,15.1275
2144,15.3186
2145,15.6716
2146,15.7108
2147,16.0588
2148,16.6716
2149,16.8676
2150,16.9608
2151,17.3676
2152,17.7059
2153,17.9559
2154,18.2990
2155,18.7892
2156,18.9265
2157,19.3186
2158,19.8676
2159,20.4608
2160,20.7353
2161,21.1618
2162,21.8088
2163,22.1716
2164,22.8676
2165,23.5833
2166,23.9804
2167,24.7598
2168,25.4608
2169,26.5147
2170,27.2206
2171,27.8873
2172,28.5245
2173,29.5441
2174,30.6078
2175,31.7990
2176,32.8578
2177,33.9265
2178,34.9265
2179,36.2500
2180,37.8775
2181,39.7353
2182,41.7206
2183,43.4853
2184,44.8775
2185,46.3431
2186,47.6078
2187,48.9657
2188,50.3725
2189,51.8333
2190,53.0245
2191,54.4461
2192,55.9706
2193,57.1863
2194,58.7843
2195,60.3235
2196,61.5637
2197,63.1961
2198,64.8235
2199,66.3284
2200,67.6029
2201,69.2402
2202,70.8578
2203,72.3088
2204,73.8578
2205,75.2059
2206,76.5196
2207,77.9020
2208,79.2402
2209,80.2598
2210,81.2990
2211,82.1618
2212,83.1422
2213,83.7794
2214,84.2598
2215,84.9265
2216,85.1324
2217,85.3480
2218,85.1863
2219,85.1029
2220,84.7549
2221,84.3873
2222,83.4804
2223,82.5833
2224,81.8774
2225,80.8333
2226,79.7745
2227,78.1324
2228,77.0686
2229,75.6912
2230,73.9510
2231,72.1716
2232,70.9804
2233,69.5196
2234,68.0245
2235,66.3971
2236,64.9020
2237,63.5000
2238,61.9314
2239,60.5539
2240,59.3578
2241,58.0000
2242,56.6961
2243,55.3578
2244,54.0882
2245,52.9461
2246,51.3775
2247,50.3971
2248,49.1373
2249,47.7745
2250,46.5588
2251,44.7990
2252,42.9510
2253,41.2157
2254,40.0147
2255,38.0588
2256,36.5000
2257,35.3431
2258,34.0196
2259,32.3627
2260,31.4559
2261,30.5000
2262,29.6127
2263,28.6029
2264,27.7451
2265,26.7500
2266,25.9069
2267,25.3480
2268,24.8382
2269,24.2794
2270,23.5245
2271,23.0196
2272,22.4216
2273,21.8676
2274,21.4265
2275,20.9020
2276,20.5147
2277,19.9706
2278,19.6275
2279,19.1961
2280,18.8578
2281,18.6029
2282,18.1471
2283,17.8725
2284,17.6520
2285,17.2843
2286,17.0343
2287,16.8529
2288,16.4902
2289,16.2549
2290,15.8873
2291,15.7745
2292,15.5882
2293,15.3186
2294,14.9706
2295,14.8824
2296,14.6716
2297,14.5196
2298,14.4118
2299,14.0392
2300,14.0098
2301,13.7647
2302,13.6814
2303,13.4853
2304,13.3922
2305,13.1961
2306,13.0539
2307,12.9902
2308,12.7745
2309,12.7647
2310,12.5833
2311,12.5098
2312,12.4510
2313,12.2941
2314,12.3971
2315,12.2451
2316,12.1078
2317,11.8725
2318,11.9412
2319,11.8578
2320,11.7451
2321,11.6961
2322,11.6422
2323,11.7304
2324,11.6569
2325,11.6127
2326,11.3431
2327,11.5000
2328,11.4706
2329,11.4363
2330,11.3725
2331,11.2892
2332,11.2696
2333,11.0882
2334,11.1618
2335,11.1569
2336,11.0245
2337,11.1422
2338,11.1814
2339,11.0294
2340,10.9755
2341,11.0686
2342,10.9020
2343,10.9461
2344,10.8873
2345,10.9167
2346,10.8333
2347,10.9020
2348,10.9216
2349,10.8333
2350,10.8824
2351,10.9804
2352,10.9559
2353,11.0196
2354,10.9951
2355,11.0245
2356,10.9902
2357,11.1029
2358,11.2353
2359,11.2353
2360,11.2941
2361,11.2402
2362,11.4216
2363,11.3824
2364,11.5098
2365,11.4069
2366,11.5245
2367,11.6863
2368,11.6520
2369,11.8676
2370,11.8578
2371,11.8578
2372,12.0833
2373,12.2010
2374,12.1471
2375,12.1814
2376,12.3725
2377,12.5196
2378,12.7843
2379,12.6275
2380,12.8824
2381,13.0490
2382,12.9755
2383,13.1814
2384,13.3824
2385,13.5490
2386,13.7990
2387,13.8333
2388,14.0441
2389,14.2892
2390,14.5980
2391,14.9118
2392,14.9314
2393,15.3578
2394,15.5833
2395,15.8480
2396,16.1520
2397,16.2255
2398,16.5980
2399,16.8725
2400,17.2255
2401,17.4412
2402,17.7990
2403,18.2647
2404,18.6667
2405,18.9657
2406,19.3725
2407,19.8971
2408,20.3431
2409,20.8235
2410,21.2696
2411,21.8873
2412,22.2304
2413,22.7598
2414,23.2745
2415,24.0637
2416,24.4902
2417,25.3235
2418,25.8725
2419,26.6961
2420,27.4118
2421,28.3873
2422,29.4461
2423,30.1618
2424,31.2059
2425,32.5049
2426,33.6912
2427,34.8922
2428,36.0490
2429,37.5441
2430,39.0882
2431,40.8775
2432,42.1814
2433,44.3431
2434,45.8382
2435,47.2157
2436,48.6912
2437,50.0882
2438,51.3775
2439,52.7059
2440,54.1814
2441,55.7010
2442,57.2500
2443,58.6078
2444,60.0735
2445,61.5343
2446,62.9118
2447,64.4559
2448,66.0637
2449,67.5490
2450,69.3088
2451,70.7157
2452,72.2598
2453,73.8480
2454,75.2304
2455,76.7157
2456,78.0882
2457,79.2157
2458,80.4363
2459,81.7010
2460,82.7255
2461,83.7059
2462,84.5343
2463,85.1863
2464,85.4804
2465,86.0000
2466,86.4510
2467,86.2353
2468,86.2794
2469,86.2745
2470,85.7304
2471,85.3578
2472,84.4608
2473,83.5980
2474,82.7941
2475,81.5245
2476,80.3039
2477,79.0539
2478,77.2402
2479,75.9216
2480,74.4020
2481,72.9265
2482,71.1324
2483,69.6618
2484,68.1127
2485,66.5392
2486,64.9461
2487,63.6275
2488,62.0539
2489,60.5049
2490,59.3284
2491,57.9069
2492,56.4363
2493,55.3382
2494,53.9510
2495,52.8578
2496,51.6029
2497,50.1275
2498,48.8137
2499,47.6373
2500,46.4167
2501,44.7598
2502,43.1912
2503,41.3578
2504,39.2696
2505,38.2010
2506,36.4902
2507,35.1176
2508,33.6029
2509,32.5539
2510,31.3186
2511,30.3775
2512,29.3284
2513,28.5441
2514,27.4363
2515,26.8529
2516,26.0049
2517,25.4265
2518,24.6863
2519,24.2206
2520,23.4706
2521,22.8382
2522,22.2647
2523,21.9118
2524,21.1029
2525,20.8480
2526,20.3725
2527,19.9069
2528,19.3725
2529,19.1471
2530,18.7941
2531,18.3775
2532,18.1275
2533,17.7108
2534,17.4706
2535,17.2598
2536,16.9755
2537,16.7157
2538,16.4363
2539,16.2647
2540,15.8676
2541,15.6765
2542,15.3235
2543,15.2598
2544,15.1078
2545,14.8480
2546,14.5637
2547,14.3627
2548,14.3529
2549,14.0882
2550,13.9902
2551,13.8578
2552,13.5245
2553,13.3382
2554,13.3971
2555,13.3186
2556,13.3088
2557,13.0049
2558,12.8480
2559,12.7059
2560,12.7010
2561,12.5392
2562,12.3186
2563,12.3186
2564,12.1176
2565,12.0245
2566,12.0098
2567,11.9951
2568,11.7990
2569,11.6961
2570,11.7892
2571,11.6716
2572,11.4559
2573,11.4853
2574,11.4510
2575,11.4069
2576,11.3186
2577,11.2843
2578,11.2451
2579,11.1961
2580,11.1814
2581,11.1176
2582,11.0392
2583,10.9951
2584,11.0980
2585,10.8824
2586,10.9412
2587,10.7794
2588,10.9853
2589,10.8088
2590,10.7598
2591,10.8480
2592,10.7500
2593,10.8039
2594,10.8235
2595,10.7696
2596,10.8480
2597,10.8824
2598,10.6961
2599,10.6814
2600,10.6765
2601,10.7353
2602,10.6176
2603,10.7206
2604,10.8284
2605,10.8676
2606,10.8333
2607,10.8725
2608,10.8284
2609,10.8922
2610,11.0539
2611,11.0196
2612,11.0735
2613,11.1618
2614,11.0784
2615,11.2402
2616,11.3725
2617,11.2010
2618,11.4412
2619,11.5784
2620,11.3971
2621,11.5686
2622,11.6912
2623,11.8137
2624,11.9510
2625,11.9559
2626,12.0931
2627,12.1618
2628,12.2157
2629,12.3824
2630,12.3578
2631,12.5294
2632,12.6716
2633,12.6765
2634,12.8725
2635,13.1029
2636,13.0490
2637,13.2451
2638,13.4755
2639,13.5784
2640,13.9069
2641,14.0637
2642,14.1225
2643,14.3971
2644,14.6618
2645,14.8676
2646,15.1176
2647,15.2059
2648,15.4951
2649,15.7745
2650,16.0980
2651,16.3529
2652,16.8088
2653,17.0098
2654,17.2402
2655,17.4559
2656,17.8824
2657,18.4608
2658,18.5588
2659,18.9951
2660,19.5098
2661,20.0882
2662,20.4118
2663,20.8284
2664,21.2745
2665,21.8039
2666,22.4363
2667,22.9216
2668,23.4706
2669,24.3333
2670,24.8333
2671,25.4020
2672,26.3578
2673,27.1569
2674,27.9461
2675,28.7745
2676,29.5686
2677,30.7206
2678,31.7500
2679,32.7647
2680,33.8873
2681,34.9657
2682,36.2745
2683,37.9118
2684,39.2255
2685,41.3529
2686,42.8824
2687,44.6814
2688,46.2353
2689,47.8971
2690,49.3824
2691,50.7402
2692,52.1912
2693,53.7843
2694,55.0686
2695,56.5882
2696,58.1716
2697,59.7059
2698,61.1029
2699,62.7941
2700,64.1324
2701,65.7108
2702,67.3676
2703,68.7206
2704,70.3676
2705,71.9804
2706,73.0637
2707,74.8824
2708,76.1422
2709,77.6324
2710,79.0098
2711,80.1226
2712,81.5735
2713,82.4510
2714,83.3235
2715,84.2598
2716,84.8774
2717,85.5980
2718,86.2108
2719,86.5196
2720,86.9118
2721,86.7647
2722,86.7353
2723,86.3971
2724,85.7451
2725,85.3284
2726,84.5196
2727,83.7010
2728,82.5882
2729,81.4510
2730,80.3824
2731,79.0294
2732,77.4657
2733,76.1569
2734,74.4265
2735,73.0833
2736,71.5000
2737,69.8284
2738,68.1176
2739,66.6078
2740,64.9216
2741,63.3480
2742,61.8137
2743,60.5196
2744,59.0686
2745,57.6716
2746,56.4412
2747,55.3137
2748,54.0637
2749,52.5833
2750,51.3578
2751,50.1863
2752,48.8186
2753,47.6814
2754,46.3873
2755,44.8824
2756,43.2206
2757,41.5196
2758,40.0245
2759,38.5637
2760,37.1373
2761,35.3578
2762,33.9461
2763,32.6569
2764,31.6422
2765,30.5245
2766,29.1127
2767,28.0392
2768,27.3382
2769,26.5980
2770,25.8333
2771,25.1422
2772,24.4216
2773,24.0343
2774,23.3627
2775,22.8137
2776,22.3088
2777,21.9020
2778,21.6127
2779,21.2157
2780,20.3775
2781,20.0637
2782,19.7500
2783,19.2696
2784,19.1078
2785,18.6422
2786,18.1765
2787,17.9363
2788,17.5147
2789,17.1520
2790,16.9412
2791,16.7353
2792,16.4118
2793,16.3284
2794,15.9804
2795,15.7059
2796,15.5686
2797,15.3039
2798,15.1127
2799,14.8431
2800,14.5588
2801,14.4755
2802,14.1814
2803,14.0441
2804,13.9608
2805,13.6863
2806,13.4951
2807,13.5441
2808,13.3873
2809,13.2353
2810,13.1373
2811,13.1471
2812,12.8137
2813,12.6422
2814,12.5392
2815,12.4020
2816,12.3235
2817,12.1814
2818,12.1520
2819,11.9314
2820,11.9608
2821,11.8186
2822,11.7549
2823,11.8333
2824,11.4657
2825,11.5784
2826,11.4657
2827,11.3775
2828,11.2451
2829,11.2255
2830,11.1127
2831,11.2206
2832,11.0441
2833,10.9902
2834,10.9412
2835,10.9314
2836,10.9265
2837,10.8137
2838,10.7843
2839,10.8333
2840,10.8578
2841,10.9118
2842,10.7353
2843,10.7059
2844,10.6569
2845,10.7500
2846,10.6765
2847,10.6324
2848,10.7745
2849,10.6863
2850,10.6422
2851,10.7402
2852,10.7157
2853,10.8873
2854,10.7745
2855,10.6814
2856,10.7990
2857,10.6667
2858,10.6863
2859,10.6127
2860,10.6667
2861,10.8529
2862,10.6961
2863,10.6569
2864,10.6569
2865,10.7157
2866,10.7304
2867,10.8676
2868,10.9461
2869,10.8775
2870,10.8922
2871,10.9608
2872,11.0000
2873,11.0686
2874,11.2010
2875,11.2843
2876,11.4461
2877,11.3529
2878,11.4902
2879,11.6176
2880,11.4461
2881,11.4951
2882,11.6029
2883,11.6961
2884,11.8824
2885,12.0588
2886,12.0784
2887,12.3088
2888,12.4265
2889,12.6078
2890,12.6127
2891,12.9510
2892,13.0686
2893,13.2157
2894,13.3676
2895,13.5931
2896,13.5784
2897,13.8235
2898,14.2304
2899,14.2843
2900,14.4118
2901,14.7353
2902,14.8088
2903,15.1176
2904,15.3382
2905,15.5245
2906,15.7598
2907,16.0000
2908,16.2941
2909,16.5490
2910,16.9706
2911,17.1667
2912,17.3431
2913,17.7647
2914,18.0735
2915,18.4804
2916,18.6225
2917,19.2157
2918,19.8137
2919,19.9706
2920,20.6029
2921,20.9804
2922,21.5098
2923,22.0637
2924,22.5049
2925,23.3873
2926,24.0539
2927,24.6029
2928,24.9706
2929,25.8873
2930,26.7206
2931,27.5931
2932,28.3088
2933,29.2941
2934,30.2353
2935,31.4706
2936,32.0686
2937,33.3235
2938,34.3824
2939,35.7108
2940,37.2059
2941,38.9608
2942,40.3382
2943,41.9069
2944,44.1225
2945,45.7941
2946,47.2010
2947,48.7549
2948,50.3529
2949,51.8235
2950,53.2892
2951,54.6127
2952,55.9216
2953,57.7059
2954,58.9314
2955,60.4853
2956,61.9412
2957,63.7451
2958,64.8088
2959,66.5392
2960,67.9510
2961,69.4265
2962,70.7794
2963,72.3529
2964,73.7892
2965,75.2353
2966,76.5294
2967,78.5931
2968,79.1029
2969,80.3333
2970,81.4069
2971,82.6373
2972,83.5588
2973,84.1814
2974,85.1373
2975,85.6373
2976,86.2500
2977,86.8873
2978,87.0000
2979,87.2549
2980,86.8873
2981,86.8039
2982,86.1520
2983,85.7696
2984,85.0490
2985,84.3284
2986,83.0637
2987,82.2255
2988,81.0392
2989,79.7353
2990,78.0931
2991,76.7843
2992,75.2353
2993,73.5882
2994,72.1618
2995,70.6716
2996,68.8774
2997,67.2745
2998,65.9461
2999,64.2451
3000,62.5441
3001,61.3627
3002,59.7059
3003,58.2843
3004,56.7549
3005,55.6618
3006,54.3186
3007,52.9755
3008,51.8873
3009,50.5049
3010,49.2353
3011,48.2402
3012,46.6127
3013,45.5833
3014,44.2451
3015,42.8480
3016,41.0343
3017,39.8529
3018,38.0490
3019,36.6765
3020,34.9363
3021,33.6471
3022,32.3333
3023,31.4118
3024,30.9510
3025,29.3039
3026,28.5588
3027,27.7353
3028,27.0392
3029,26.4902
3030,25.4412
3031,24.8284
3032,24.1569
3033,23.6275
3034,23.1324
3035,22.5490
3036,22.1275
3037,21.8480
3038,21.4069
3039,20.9314
3040,20.3725
3041,20.0147
3042,19.6471
3043,19.0686
3044,18.5490
3045,18.4608
3046,18.0539
3047,17.6078
3048,17.5147
3049,17.2500
3050,16.8039
3051,16.6520
3052,16.3137
3053,15.9755
3054,15.8480
3055,15.5882
3056,15.3284
3057,15.2010
3058,14.9951
3059,14.9265
3060,14.7892
3061,14.5931
3062,14.2696
3063,14.1863
3064,13.8971
3065,13.8382
3066,13.6029
3067,13.3971
3068,13.3578
3069,13.2108
3070,13.3039
3071,12.9706
3072,12.8333
3073,12.6275
3074,12.6078
3075,12.5980
3076,12.5049
3077,12.3186
3078,12.1176
3079,12.2549
3080,12.1127
3081,12.0098
3082,11.7892
3083,11.8578
3084,11.6618
3085,11.6569
3086,11.5784
3087,11.4902
3088,11.2794
3089,11.2892
3090,11.3088
3091,11.1716
3092,11.0490
3093,11.2059
3094,11.1127
3095,11.1716
3096,11.1667
3097,11.0000
3098,10.9902
3099,10.8922
3100,10.8431
3101,10.8922
3102,10.8284
3103,10.7402
3104,11.3284
3105,10.7255
3106,10.6029
3107,10.6225
3108,10.5931
3109,10.6029
3110,10.6225
3111,10.5441
3112,10.5441
3113,10.5735
3114,10.4412
3115,10.5294
3116,10.5980
3117,10.4412
3118,10.5539
3119,10.5833
3120,10.5490
3121,10.5196
3122,10.7206
3123,10.6176
3124,10.6225
3125,10.6863
3126,10.7500
3127,10.7794
3128,10.8333
3129,10.7990
3130,10.9461
3131,10.9755
3132,10.9216
3133,10.9608
3134,11.0686
3135,11.0980
3136,11.1275
3137,11.2059
3138,11.2843
3139,11.3971
