Freq.	V(n036)*10
2.08493152168226e+02	(-3.77332250084982e+01dB,8.83934827969475e+01°)
2.09943336724615e+02	(-3.76730424835512e+01dB,8.83823099064087e+01°)
2.11403608112278e+02	(-3.76128602862699e+01dB,8.83710593300273e+01°)
2.12874036490674e+02	(-3.75526784212278e+01dB,8.83597305280393e+01°)
2.14354692507260e+02	(-3.74924968930621e+01dB,8.83483229569384e+01°)
2.15845647300887e+02	(-3.74323157064747e+01dB,8.83368360694509e+01°)
2.17346972505213e+02	(-3.73721348662333e+01dB,8.83252693145090e+01°)
2.18858740252150e+02	(-3.73119543771719e+01dB,8.83136221372251e+01°)
2.20381023175324e+02	(-3.72517742441922e+01dB,8.83018939788654e+01°)
2.21913894413571e+02	(-3.71915944722641e+01dB,8.82900842768233e+01°)
2.23457427614446e+02	(-3.71314150664270e+01dB,8.82781924645931e+01°)
2.25011696937764e+02	(-3.70712360317905e+01dB,8.82662179717429e+01°)
2.26576777059162e+02	(-3.70110573735356e+01dB,8.82541602238875e+01°)
2.28152743173687e+02	(-3.69508790969156e+01dB,8.82420186426614e+01°)
2.29739670999409e+02	(-3.68907012072570e+01dB,8.82297926456916e+01°)
2.31337636781060e+02	(-3.68305237099608e+01dB,8.82174816465696e+01°)
2.32946717293693e+02	(-3.67703466105032e+01dB,8.82050850548239e+01°)
2.34566989846378e+02	(-3.67101699144370e+01dB,8.81926022758921e+01°)
2.36198532285908e+02	(-3.66499936273923e+01dB,8.81800327110927e+01°)
2.37841423000546e+02	(-3.65898177550779e+01dB,8.81673757575970e+01°)
2.39495740923788e+02	(-3.65296423032823e+01dB,8.81546308084003e+01°)
2.41161565538154e+02	(-3.64694672778745e+01dB,8.81417972522932e+01°)
2.42838976879012e+02	(-3.64092926848057e+01dB,8.81288744738332e+01°)
2.44528055538416e+02	(-3.63491185301100e+01dB,8.81158618533151e+01°)
2.46228882668986e+02	(-3.62889448199058e+01dB,8.81027587667421e+01°)
2.47941539987800e+02	(-3.62287715603969e+01dB,8.80895645857960e+01°)
2.49666109780325e+02	(-3.61685987578734e+01dB,8.80762786778079e+01°)
2.51402674904368e+02	(-3.61084264187134e+01dB,8.80629004057281e+01°)
2.53151318794059e+02	(-3.60482545493840e+01dB,8.80494291280962e+01°)
2.54912125463855e+02	(-3.59880831564425e+01dB,8.80358641990107e+01°)
2.56685179512583e+02	(-3.59279122465377e+01dB,8.80222049680986e+01°)
2.58470566127501e+02	(-3.58677418264112e+01dB,8.80084507804850e+01°)
2.60268371088389e+02	(-3.58075719028985e+01dB,8.79946009767618e+01°)
2.62078680771675e+02	(-3.57474024829309e+01dB,8.79806548929567e+01°)
2.63901582154582e+02	(-3.56872335735358e+01dB,8.79666118605025e+01°)
2.65737162819305e+02	(-3.56270651818392e+01dB,8.79524712062048e+01°)
2.67585510957225e+02	(-3.55668973150663e+01dB,8.79382322522110e+01°)
2.69446715373141e+02	(-3.55067299805432e+01dB,8.79238943159778e+01°)
2.71320865489537e+02	(-3.54465631856980e+01dB,8.79094567102396e+01°)
2.73208051350882e+02	(-3.53863969380627e+01dB,8.78949187429761e+01°)
2.75108363627952e+02	(-3.53262312452743e+01dB,8.78802797173794e+01°)
2.77021893622188e+02	(-3.52660661150763e+01dB,8.78655389318215e+01°)
2.78948733270084e+02	(-3.52059015553204e+01dB,8.78506956798216e+01°)
2.80888975147603e+02	(-3.51457375739676e+01dB,8.78357492500124e+01°)
2.82842712474622e+02	(-3.50855741790903e+01dB,8.78206989261069e+01°)
2.84810039119418e+02	(-3.50254113788732e+01dB,8.78055439868651e+01°)
2.86791049603169e+02	(-3.49652491816154e+01dB,8.77902837060596e+01°)
2.88785839104503e+02	(-3.49050875957318e+01dB,8.77749173524420e+01°)
2.90794503464065e+02	(-3.48449266297545e+01dB,8.77594441897084e+01°)
2.92817139189129e+02	(-3.47847662923350e+01dB,8.77438634764647e+01°)
2.94853843458224e+02	(-3.47246065922451e+01dB,8.77281744661923e+01°)
2.96904714125813e+02	(-3.46644475383792e+01dB,8.77123764072129e+01°)
2.98969849726991e+02	(-3.46042891397558e+01dB,8.76964685426532e+01°)
3.01049349482217e+02	(-3.45441314055192e+01dB,8.76804501104096e+01°)
3.03143313302083e+02	(-3.44839743449411e+01dB,8.76643203431124e+01°)
3.05251841792115e+02	(-3.44238179674229e+01dB,8.76480784680904e+01°)
3.07375036257606e+02	(-3.43636622824969e+01dB,8.76317237073339e+01°)
3.09512998708482e+02	(-3.43035072998284e+01dB,8.76152552774593e+01°)
3.11665831864204e+02	(-3.42433530292176e+01dB,8.75986723896717e+01°)
3.13833639158704e+02	(-3.41831994806015e+01dB,8.75819742497285e+01°)
3.16016524745355e+02	(-3.41230466640555e+01dB,8.75651600579024e+01°)
3.18214593501971e+02	(-3.40628945897957e+01dB,8.75482290089436e+01°)
3.20427951035853e+02	(-3.40027432681808e+01dB,8.75311802920429e+01°)
3.22656703688855e+02	(-3.39425927097138e+01dB,8.75140130907932e+01°)
3.24900958542498e+02	(-3.38824429250444e+01dB,8.74967265831521e+01°)
3.27160823423117e+02	(-3.38222939249707e+01dB,8.74793199414032e+01°)
3.29436406907034e+02	(-3.37621457204417e+01dB,8.74617923321177e+01°)
3.31727818325781e+02	(-3.37019983225588e+01dB,8.74441429161155e+01°)
3.34035167771352e+02	(-3.36418517425784e+01dB,8.74263708484264e+01°)
3.36358566101490e+02	(-3.35817059919140e+01dB,8.74084752782506e+01°)
3.38698124945015e+02	(-3.35215610821381e+01dB,8.73904553489193e+01°)
3.41053956707187e+02	(-3.34614170249849e+01dB,8.73723101978546e+01°)
3.43426174575106e+02	(-3.34012738323521e+01dB,8.73540389565300e+01°)
3.45814892523151e+02	(-3.33411315163033e+01dB,8.73356407504296e+01°)
3.48220225318454e+02	(-3.32809900890706e+01dB,8.73171146990078e+01°)
3.50642288526419e+02	(-3.32208495630564e+01dB,8.72984599156483e+01°)
3.53081198516267e+02	(-3.31607099508364e+01dB,8.72796755076233e+01°)
3.55537072466633e+02	(-3.31005712651614e+01dB,8.72607605760518e+01°)
3.58010028371194e+02	(-3.30404335189604e+01dB,8.72417142158582e+01°)
3.60500185044337e+02	(-3.29802967253423e+01dB,8.72225355157304e+01°)
3.63007662126869e+02	(-3.29201608975993e+01dB,8.72032235580779e+01°)
3.65532580091765e+02	(-3.28600260492085e+01dB,8.71837774189887e+01°)
3.68075060249955e+02	(-3.27998921938354e+01dB,8.71641961681876e+01°)
3.70635224756154e+02	(-3.27397593453359e+01dB,8.71444788689924e+01°)
3.73213196614728e+02	(-3.26796275177590e+01dB,8.71246245782712e+01°)
3.75809099685610e+02	(-3.26194967253499e+01dB,8.71046323463986e+01°)
3.78423058690244e+02	(-3.25593669825523e+01dB,8.70845012172124e+01°)
3.81055199217580e+02	(-3.24992383040113e+01dB,8.70642302279691e+01°)
3.83705647730111e+02	(-3.24391107045763e+01dB,8.70438184092998e+01°)
3.86374531569944e+02	(-3.23789841993038e+01dB,8.70232647851655e+01°)
3.89061978964920e+02	(-3.23188588034603e+01dB,8.70025683728125e+01°)
3.91768119034777e+02	(-3.22587345325251e+01dB,8.69817281827270e+01°)
3.94493081797350e+02	(-3.21986114021934e+01dB,8.69607432185899e+01°)
3.97236998174820e+02	(-3.21384894283792e+01dB,8.69396124772307e+01°)
4.00000000000006e+02	(-3.20783686272184e+01dB,8.69183349485822e+01°)
4.02782220022694e+02	(-3.20182490150720e+01dB,8.68969096156333e+01°)
4.05583791916018e+02	(-3.19581306085291e+01dB,8.68753354543835e+01°)
4.08404850282884e+02	(-3.18980134244102e+01dB,8.68536114337952e+01°)
4.11245530662433e+02	(-3.18378974797700e+01dB,8.68317365157469e+01°)
4.14105969536557e+02	(-3.17777827919013e+01dB,8.68097096549860e+01°)
4.16986304336455e+02	(-3.17176693783380e+01dB,8.67875297990806e+01°)
4.19886673449233e+02	(-3.16575572568583e+01dB,8.67651958883719e+01°)
4.22807216224559e+02	(-3.15974464454883e+01dB,8.67427068559258e+01°)
4.25748072981351e+02	(-3.15373369625056e+01dB,8.67200616274842e+01°)
4.28709385014524e+02	(-3.14772288264423e+01dB,8.66972591214162e+01°)
4.31691294601778e+02	(-3.14171220560893e+01dB,8.66742982486690e+01°)
4.34693945010430e+02	(-3.13570166704989e+01dB,8.66511779127184e+01°)
4.37717480504303e+02	(-3.12969126889895e+01dB,8.66278970095187e+01°)
4.40762046350651e+02	(-3.12368101311486e+01dB,8.66044544274532e+01°)
4.43827788827145e+02	(-3.11767090168366e+01dB,8.65808490472833e+01°)
4.46914855228895e+02	(-3.11166093661910e+01dB,8.65570797420983e+01°)
4.50023393875531e+02	(-3.10565111996300e+01dB,8.65331453772638e+01°)
4.53153554118327e+02	(-3.09964145378561e+01dB,8.65090448103711e+01°)
4.56305486347377e+02	(-3.09363194018607e+01dB,8.64847768911852e+01°)
4.59479341998822e+02	(-3.08762258129276e+01dB,8.64603404615929e+01°)
4.62675273562123e+02	(-3.08161337926374e+01dB,8.64357343555509e+01°)
4.65893434587390e+02	(-3.07560433628713e+01dB,8.64109573990329e+01°)
4.69133979692759e+02	(-3.06959545458155e+01dB,8.63860084099772e+01°)
4.72397064571820e+02	(-3.06358673639656e+01dB,8.63608861982330e+01°)
4.75682846001096e+02	(-3.05757818401305e+01dB,8.63355895655076e+01°)
4.78991481847580e+02	(-3.05156979974370e+01dB,8.63101173053123e+01°)
4.82323131076312e+02	(-3.04556158593342e+01dB,8.62844682029085e+01°)
4.85677953758027e+02	(-3.03955354495980e+01dB,8.62586410352529e+01°)
4.89056111076836e+02	(-3.03354567923357e+01dB,8.62326345709435e+01°)
4.92457765337975e+02	(-3.02753799119902e+01dB,8.62064475701640e+01°)
4.95883079975603e+02	(-3.02153048333454e+01dB,8.61800787846290e+01°)
4.99332219560653e+02	(-3.01552315815303e+01dB,8.61535269575276e+01°)
5.02805349808740e+02	(-3.00951601820239e+01dB,8.61267908234685e+01°)
5.06302637588121e+02	(-3.00350906606605e+01dB,8.60998691084228e+01°)
5.09824250927714e+02	(-2.99750230436341e+01dB,8.60727605296677e+01°)
5.13370359025171e+02	(-2.99149573575038e+01dB,8.60454637957300e+01°)
5.16941132255006e+02	(-2.98548936291985e+01dB,8.60179776063284e+01°)
5.20536742176783e+02	(-2.97948318860223e+01dB,8.59903006523159e+01°)
5.24157361543355e+02	(-2.97347721556599e+01dB,8.59624316156223e+01°)
5.27803164309167e+02	(-2.96747144661812e+01dB,8.59343691691959e+01°)
5.31474325638614e+02	(-2.96146588460475e+01dB,8.59061119769447e+01°)
5.35171021914455e+02	(-2.95546053241162e+01dB,8.58776586936779e+01°)
5.38893430746286e+02	(-2.94945539296469e+01dB,8.58490079650467e+01°)
5.42641730979079e+02	(-2.94345046923067e+01dB,8.58201584274846e+01°)
5.46416102701768e+02	(-2.93744576421756e+01dB,8.57911087081479e+01°)
5.50216727255908e+02	(-2.93144128097528e+01dB,8.57618574248552e+01°)
5.54043787244380e+02	(-2.92543702259621e+01dB,8.57324031860273e+01°)
5.57897466540173e+02	(-2.91943299221579e+01dB,8.57027445906262e+01°)
5.61777950295209e+02	(-2.91342919301314e+01dB,8.56728802280943e+01°)
5.65685424949249e+02	(-2.90742562821162e+01dB,8.56428086782924e+01°)
5.69620078238839e+02	(-2.90142230107948e+01dB,8.56125285114386e+01°)
5.73582099206342e+02	(-2.89541921493049e+01dB,8.55820382880458e+01°)
5.77571678209009e+02	(-2.88941637312454e+01dB,8.55513365588593e+01°)
5.81589006928135e+02	(-2.88341377906829e+01dB,8.55204218647945e+01°)
5.85634278378261e+02	(-2.87741143621583e+01dB,8.54892927368733e+01°)
5.89707686916452e+02	(-2.87140934806935e+01dB,8.54579476961610e+01°)
5.93809428251631e+02	(-2.86540751817975e+01dB,8.54263852537026e+01°)
5.97939699453987e+02	(-2.85940595014739e+01dB,8.53946039104589e+01°)
6.02098698964439e+02	(-2.85340464762272e+01dB,8.53626021572417e+01°)
6.06286626604171e+02	(-2.84740361430701e+01dB,8.53303784746496e+01°)
6.10503683584236e+02	(-2.84140285395303e+01dB,8.52979313330029e+01°)
6.14750072515217e+02	(-2.83540237036578e+01dB,8.52652591922780e+01°)
6.19025997416968e+02	(-2.82940216740319e+01dB,8.52323605020421e+01°)
6.23331663728412e+02	(-2.82340224897689e+01dB,8.51992337013872e+01°)
6.27667278317413e+02	(-2.81740261905294e+01dB,8.51658772188634e+01°)
6.32033049490714e+02	(-2.81140328165255e+01dB,8.51322894724130e+01°)
6.36429187003948e+02	(-2.80540424085290e+01dB,8.50984688693030e+01°)
6.40855902071711e+02	(-2.79940550078787e+01dB,8.50644138060581e+01°)
6.45313407377714e+02	(-2.79340706564886e+01dB,8.50301226683930e+01°)
6.49801917085002e+02	(-2.78740893968555e+01dB,8.49955938311447e+01°)
6.54321646846238e+02	(-2.78141112720674e+01dB,8.49608256582043e+01°)
6.58872813814072e+02	(-2.77541363258117e+01dB,8.49258165024482e+01°)
6.63455636651567e+02	(-2.76941646023829e+01dB,8.48905647056699e+01°)
6.68070335542709e+02	(-2.76341961466918e+01dB,8.48550685985100e+01°)
6.72717132202986e+02	(-2.75742310042735e+01dB,8.48193265003876e+01°)
6.77396249890036e+02	(-2.75142692212964e+01dB,8.47833367194300e+01°)
6.82107913414380e+02	(-2.74543108445706e+01dB,8.47470975524028e+01°)
6.86852349150217e+02	(-2.73943559215569e+01dB,8.47106072846397e+01°)
6.91629785046307e+02	(-2.73344045003759e+01dB,8.46738641899716e+01°)
6.96440450636914e+02	(-2.72744566298171e+01dB,8.46368665306557e+01°)
7.01284577052843e+02	(-2.72145123593480e+01dB,8.45996125573044e+01°)
7.06162397032539e+02	(-2.71545717391236e+01dB,8.45621005088134e+01°)
7.11074144933271e+02	(-2.70946348199959e+01dB,8.45243286122901e+01°)
7.16020056742393e+02	(-2.70347016535234e+01dB,8.44862950829814e+01°)
7.21000370088680e+02	(-2.69747722919811e+01dB,8.44479981242012e+01°)
7.26015324253744e+02	(-2.69148467883700e+01dB,8.44094359272577e+01°)
7.31065160183536e+02	(-2.68549251964276e+01dB,8.43706066713803e+01°)
7.36150120499916e+02	(-2.67950075706375e+01dB,8.43315085236465e+01°)
7.41270449512313e+02	(-2.67350939662404e+01dB,8.42921396389079e+01°)
7.46426393229462e+02	(-2.66751844392440e+01dB,8.42524981597169e+01°)
7.51618199371226e+02	(-2.66152790464335e+01dB,8.42125822162520e+01°)
7.56846117380493e+02	(-2.65553778453829e+01dB,8.41723899262439e+01°)
7.62110398435167e+02	(-2.64954808944654e+01dB,8.41319193949004e+01°)
7.67411295460228e+02	(-2.64355882528645e+01dB,8.40911687148316e+01°)
7.72749063139894e+02	(-2.63756999805851e+01dB,8.40501359659749e+01°)
7.78123957929846e+02	(-2.63158161384652e+01dB,8.40088192155192e+01°)
7.83536238069559e+02	(-2.62559367881869e+01dB,8.39672165178295e+01°)
7.88986163594705e+02	(-2.61960619922882e+01dB,8.39253259143705e+01°)
7.94473996349647e+02	(-2.61361918141748e+01dB,8.38831454336310e+01°)
8.00000000000018e+02	(-2.60763263181321e+01dB,8.38406730910470e+01°)
8.05564440045393e+02	(-2.60164655693372e+01dB,8.37979068889251e+01°)
8.11167583832042e+02	(-2.59566096338712e+01dB,8.37548448163655e+01°)
8.16809700565773e+02	(-2.58967585787315e+01dB,8.37114848491853e+01°)
8.22491061324872e+02	(-2.58369124718448e+01dB,8.36678249498404e+01°)
8.28211939073121e+02	(-2.57770713820792e+01dB,8.36238630673486e+01°)
8.33972608672916e+02	(-2.57172353792578e+01dB,8.35795971372113e+01°)
8.39773346898473e+02	(-2.56574045341713e+01dB,8.35350250813360e+01°)
8.45614432449124e+02	(-2.55975789185918e+01dB,8.34901448079576e+01°)
8.51496145962708e+02	(-2.55377586052858e+01dB,8.34449542115601e+01°)
8.57418770029054e+02	(-2.54779436680279e+01dB,8.33994511727984e+01°)
8.63382589203562e+02	(-2.54181341816149e+01dB,8.33536335584191e+01°)
8.69387890020867e+02	(-2.53583302218796e+01dB,8.33074992211817e+01°)
8.75434961008612e+02	(-2.52985318657050e+01dB,8.32610459997795e+01°)
8.81524092701309e+02	(-2.52387391910388e+01dB,8.32142717187603e+01°)
8.87655577654297e+02	(-2.51789522769080e+01dB,8.31671741884471e+01°)
8.93829710457797e+02	(-2.51191712034333e+01dB,8.31197512048582e+01°)
9.00046787751069e+02	(-2.50593960518446e+01dB,8.30720005496279e+01°)
9.06307108236660e+02	(-2.49996269044958e+01dB,8.30239199899261e+01°)
9.12610972694761e+02	(-2.49398638448803e+01dB,8.29755072783790e+01°)
9.18958683997650e+02	(-2.48801069576467e+01dB,8.29267601529885e+01°)
9.25350547124252e+02	(-2.48203563286143e+01dB,8.28776763370520e+01°)
9.31786869174787e+02	(-2.47606120447891e+01dB,8.28282535390824e+01°)
9.38267959385526e+02	(-2.47008741943805e+01dB,8.27784894527275e+01°)
9.44794129143647e+02	(-2.46411428668169e+01dB,8.27283817566895e+01°)
9.51365692002200e+02	(-2.45814181527632e+01dB,8.26779281146445e+01°)
9.57982963695166e+02	(-2.45217001441369e+01dB,8.26271261751621e+01°)
9.64646262152632e+02	(-2.44619889341256e+01dB,8.25759735716241e+01°)
9.71355907516061e+02	(-2.44022846172043e+01dB,8.25244679221446e+01°)
9.78112222153679e+02	(-2.43425872891526e+01dB,8.24726068294887e+01°)
9.84915530675957e+02	(-2.42828970470728e+01dB,8.24203878809920e+01°)
9.91766159951214e+02	(-2.42232139894078e+01dB,8.23678086484795e+01°)
9.98664439121314e+02	(-2.41635382159592e+01dB,8.23148666881852e+01°)
1.00561069961749e+03	(-2.41038698279058e+01dB,8.22615595406714e+01°)
1.01260527517625e+03	(-2.40442089278223e+01dB,8.22078847307475e+01°)
1.01964850185544e+03	(-2.39845556196983e+01dB,8.21538397673895e+01°)
1.02674071805035e+03	(-2.39249100089577e+01dB,8.20994221436597e+01°)
1.03388226451002e+03	(-2.38652722024775e+01dB,8.20446293366255e+01°)
1.04107348435357e+03	(-2.38056423086082e+01dB,8.19894588072796e+01°)
1.04831472308672e+03	(-2.37460204371933e+01dB,8.19339080004587e+01°)
1.05560632861834e+03	(-2.36864066995897e+01dB,8.18779743447641e+01°)
1.06294865127724e+03	(-2.36268012086882e+01dB,8.18216552524809e+01°)
1.07034204382892e+03	(-2.35672040789339e+01dB,8.17649481194980e+01°)
1.07778686149258e+03	(-2.35076154263478e+01dB,8.17078503252285e+01°)
1.08528346195817e+03	(-2.34480353685474e+01dB,8.16503592325294e+01°)
1.09283220540354e+03	(-2.33884640247686e+01dB,8.15924721876227e+01°)
1.10043345451182e+03	(-2.33289015158878e+01dB,8.15341865200154e+01°)
1.10808757448877e+03	(-2.32693479644434e+01dB,8.14754995424206e+01°)
1.11579493308035e+03	(-2.32098034946583e+01dB,8.14164085506785e+01°)
1.12355590059043e+03	(-2.31502682324631e+01dB,8.13569108236779e+01°)
1.13137084989851e+03	(-2.30907423055185e+01dB,8.12970036232774e+01°)
1.13924015647769e+03	(-2.30312258432386e+01dB,8.12366841942275e+01°)
1.14716419841269e+03	(-2.29717189768149e+01dB,8.11759497640925e+01°)
1.15514335641803e+03	(-2.29122218392394e+01dB,8.11147975431733e+01°)
1.16317801385628e+03	(-2.28527345653295e+01dB,8.10532247244300e+01°)
1.17126855675653e+03	(-2.27932572917519e+01dB,8.09912284834050e+01°)
1.17941537383291e+03	(-2.27337901570477e+01dB,8.09288059781465e+01°)
