Freq.	V(n036)*10
3.34035167771352e+02	(-3.33901893481304e+01dB,8.73908009770153e+01°)
3.36358566101490e+02	(-3.33300452738775e+01dB,8.73726582469151e+01°)
3.38698124945015e+02	(-3.32699020638914e+01dB,8.73543894437355e+01°)
3.41053956707187e+02	(-3.32097597302316e+01dB,8.73359936930869e+01°)
3.43426174575106e+02	(-3.31496182851263e+01dB,8.73174701145510e+01°)
3.45814892523151e+02	(-3.30894777409738e+01dB,8.72988178216396e+01°)
3.48220225318454e+02	(-3.30293381103456e+01dB,8.72800359217541e+01°)
3.50642288526419e+02	(-3.29691994059883e+01dB,8.72611235161437e+01°)
3.53081198516267e+02	(-3.29090616408267e+01dB,8.72420796998642e+01°)
3.55537072466633e+02	(-3.28489248279652e+01dB,8.72229035617358e+01°)
3.58010028371194e+02	(-3.27887889806916e+01dB,8.72035941843013e+01°)
3.60500185044337e+02	(-3.27286541124786e+01dB,8.71841506437833e+01°)
3.63007662126869e+02	(-3.26685202369870e+01dB,8.71645720100419e+01°)
3.65532580091765e+02	(-3.26083873680680e+01dB,8.71448573465317e+01°)
3.68075060249955e+02	(-3.25482555197659e+01dB,8.71250057102584e+01°)
3.70635224756154e+02	(-3.24881247063210e+01dB,8.71050161517356e+01°)
3.73213196614728e+02	(-3.24279949421722e+01dB,8.70848877149408e+01°)
3.75809099685610e+02	(-3.23678662419596e+01dB,8.70646194372716e+01°)
3.78423058690244e+02	(-3.23077386205275e+01dB,8.70442103495013e+01°)
3.81055199217580e+02	(-3.22476120929272e+01dB,8.70236594757343e+01°)
3.83705647730111e+02	(-3.21874866744199e+01dB,8.70029658333613e+01°)
3.86374531569944e+02	(-3.21273623804796e+01dB,8.69821284330143e+01°)
3.89061978964920e+02	(-3.20672392267961e+01dB,8.69611462785208e+01°)
3.91768119034777e+02	(-3.20071172292778e+01dB,8.69400183668585e+01°)
3.94493081797350e+02	(-3.19469964040551e+01dB,8.69187436881092e+01°)
3.97236998174820e+02	(-3.18868767674831e+01dB,8.68973212254126e+01°)
4.00000000000006e+02	(-3.18267583361452e+01dB,8.68757499549195e+01°)
4.02782220022694e+02	(-3.17666411268559e+01dB,8.68540288457452e+01°)
4.05583791916018e+02	(-3.17065251566639e+01dB,8.68321568599225e+01°)
4.08404850282884e+02	(-3.16464104428559e+01dB,8.68101329523540e+01°)
4.11245530662433e+02	(-3.15862970029594e+01dB,8.67879560707646e+01°)
4.14105969536557e+02	(-3.15261848547465e+01dB,8.67656251556532e+01°)
4.16986304336455e+02	(-3.14660740162367e+01dB,8.67431391402450e+01°)
4.19886673449233e+02	(-3.14059645057010e+01dB,8.67204969504423e+01°)
4.22807216224559e+02	(-3.13458563416649e+01dB,8.66976975047762e+01°)
4.25748072981351e+02	(-3.12857495429124e+01dB,8.66747397143569e+01°)
4.28709385014524e+02	(-3.12256441284889e+01dB,8.66516224828245e+01°)
4.31691294601778e+02	(-3.11655401177058e+01dB,8.66283447062993e+01°)
4.34693945010430e+02	(-3.11054375301433e+01dB,8.66049052733317e+01°)
4.37717480504303e+02	(-3.10453363856546e+01dB,8.65813030648516e+01°)
4.40762046350651e+02	(-3.09852367043699e+01dB,8.65575369541181e+01°)
4.43827788827145e+02	(-3.09251385066995e+01dB,8.65336058066684e+01°)
4.46914855228895e+02	(-3.08650418133384e+01dB,8.65095084802662e+01°)
4.50023393875531e+02	(-3.08049466452703e+01dB,8.64852438248508e+01°)
4.53153554118327e+02	(-3.07448530237708e+01dB,8.64608106824845e+01°)
4.56305486347377e+02	(-3.06847609704124e+01dB,8.64362078873009e+01°)
4.59479341998822e+02	(-3.06246705070682e+01dB,8.64114342654522e+01°)
4.62675273562123e+02	(-3.05645816559159e+01dB,8.63864886350566e+01°)
4.65893434587390e+02	(-3.05044944394425e+01dB,8.63613698061447e+01°)
4.69133979692759e+02	(-3.04444088804482e+01dB,8.63360765806068e+01°)
4.72397064571820e+02	(-3.03843250020510e+01dB,8.63106077521385e+01°)
4.75682846001096e+02	(-3.03242428276909e+01dB,8.62849621061870e+01°)
4.78991481847580e+02	(-3.02641623811346e+01dB,8.62591384198966e+01°)
4.82323131076312e+02	(-3.02040836864801e+01dB,8.62331354620542e+01°)
4.85677953758027e+02	(-3.01440067681608e+01dB,8.62069519930342e+01°)
4.89056111076836e+02	(-3.00839316509507e+01dB,8.61805867647429e+01°)
4.92457765337975e+02	(-3.00238583599691e+01dB,8.61540385205637e+01°)
4.95883079975603e+02	(-2.99637869206850e+01dB,8.61273059953001e+01°)
4.99332219560653e+02	(-2.99037173589223e+01dB,8.61003879151202e+01°)
5.02805349808740e+02	(-2.98436497008646e+01dB,8.60732829975000e+01°)
5.06302637588121e+02	(-2.97835839730605e+01dB,8.60459899511663e+01°)
5.09824250927714e+02	(-2.97235202024279e+01dB,8.60185074760394e+01°)
5.13370359025171e+02	(-2.96634584162601e+01dB,8.59908342631761e+01°)
5.16941132255006e+02	(-2.96033986422304e+01dB,8.59629689947113e+01°)
5.20536742176783e+02	(-2.95433409083975e+01dB,8.59349103438000e+01°)
5.24157361543355e+02	(-2.94832852432109e+01dB,8.59066569745588e+01°)
5.27803164309167e+02	(-2.94232316755163e+01dB,8.58782075420074e+01°)
5.31474325638614e+02	(-2.93631802345611e+01dB,8.58495606920087e+01°)
5.35171021914455e+02	(-2.93031309500001e+01dB,8.58207150612100e+01°)
5.38893430746286e+02	(-2.92430838519010e+01dB,8.57916692769832e+01°)
5.42641730979079e+02	(-2.91830389707501e+01dB,8.57624219573642e+01°)
5.46416102701768e+02	(-2.91229963374582e+01dB,8.57329717109927e+01°)
5.50216727255908e+02	(-2.90629559833667e+01dB,8.57033171370518e+01°)
5.54043787244380e+02	(-2.90029179402531e+01dB,8.56734568252064e+01°)
5.57897466540173e+02	(-2.89428822403375e+01dB,8.56433893555419e+01°)
5.61777950295209e+02	(-2.88828489162884e+01dB,8.56131132985026e+01°)
5.65685424949249e+02	(-2.88228180012291e+01dB,8.55826272148296e+01°)
5.69620078238839e+02	(-2.87627895287441e+01dB,8.55519296554985e+01°)
5.73582099206342e+02	(-2.87027635328854e+01dB,8.55210191616563e+01°)
5.77571678209009e+02	(-2.86427400481787e+01dB,8.54898942645589e+01°)
5.81589006928135e+02	(-2.85827191096306e+01dB,8.54585534855074e+01°)
5.85634278378261e+02	(-2.85227007527346e+01dB,8.54269953357844e+01°)
5.89707686916452e+02	(-2.84626850134784e+01dB,8.53952183165901e+01°)
5.93809428251631e+02	(-2.84026719283503e+01dB,8.53632209189781e+01°)
5.97939699453987e+02	(-2.83426615343464e+01dB,8.53310016237903e+01°)
6.02098698964439e+02	(-2.82826538689777e+01dB,8.52985589015924e+01°)
6.06286626604171e+02	(-2.82226489702771e+01dB,8.52658912126084e+01°)
6.10503683584236e+02	(-2.81626468768065e+01dB,8.52329970066549e+01°)
6.14750072515217e+02	(-2.81026476276644e+01dB,8.51998747230751e+01°)
6.19025997416968e+02	(-2.80426512624931e+01dB,8.51665227906729e+01°)
6.23331663728412e+02	(-2.79826578214866e+01dB,8.51329396276457e+01°)
6.27667278317413e+02	(-2.79226673453977e+01dB,8.50991236415183e+01°)
6.32033049490714e+02	(-2.78626798755462e+01dB,8.50650732290747e+01°)
6.36429187003948e+02	(-2.78026954538264e+01dB,8.50307867762914e+01°)
6.40855902071711e+02	(-2.77427141227155e+01dB,8.49962626582691e+01°)
6.45313407377714e+02	(-2.76827359252811e+01dB,8.49614992391647e+01°)
6.49801917085002e+02	(-2.76227609051898e+01dB,8.49264948721224e+01°)
6.54321646846238e+02	(-2.75627891067154e+01dB,8.48912478992057e+01°)
6.58872813814072e+02	(-2.75028205747472e+01dB,8.48557566513273e+01°)
6.63455636651567e+02	(-2.74428553547984e+01dB,8.48200194481805e+01°)
6.68070335542709e+02	(-2.73828934930152e+01dB,8.47840345981689e+01°)
6.72717132202986e+02	(-2.73229350361849e+01dB,8.47478003983367e+01°)
6.77396249890036e+02	(-2.72629800317455e+01dB,8.47113151342982e+01°)
6.82107913414380e+02	(-2.72030285277939e+01dB,8.46745770801671e+01°)
6.86852349150217e+02	(-2.71430805730956e+01dB,8.46375844984856e+01°)
6.91629785046307e+02	(-2.70831362170938e+01dB,8.46003356401530e+01°)
6.96440450636914e+02	(-2.70231955099186e+01dB,8.45628287443547e+01°)
7.01284577052843e+02	(-2.69632585023965e+01dB,8.45250620384893e+01°)
